SQ_CANDIDATO;valor_ativos_financeiros;valor_bens_luxo_colecao;valor_creditos_direitos;valor_dinheiro_especie;valor_direitos_intangiveis;valor_imoveis;valor_outros;valor_outros_atividade_profissional;valor_participacoes_societarias;valor_rural_agropecuario;valor_veiculos;patrimonio_total;perc_ativos_financeiros;perc_bens_luxo_colecao;perc_creditos_direitos;perc_dinheiro_especie;perc_direitos_intangiveis;perc_imoveis;perc_outros;perc_outros_atividade_profissional;perc_participacoes_societarias;perc_rural_agropecuario;perc_veiculos;qtd_bens;qtd_macros_presentes;indice_concentracao_macro;log_patrimonio_total;log_qtd_bens;SG_UF;log_valor_ativos_financeiros;log_valor_bens_luxo_colecao;log_valor_creditos_direitos;log_valor_dinheiro_especie;log_valor_direitos_intangiveis;log_valor_imoveis;log_valor_outros;log_valor_outros_atividade_profissional;log_valor_participacoes_societarias;log_valor_rural_agropecuario;log_valor_veiculos;estrato_base;subestrato_alto;estrato_final;cluster_final_codigo;perfil_patrimonial_final
10001606502;0;0;0;0;0;0;0;0;3000000;0;140000;3140000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9554140127388536;0.0;0.0445859872611464;3;2;0.9148038459978092;14.959733676355723;1.3862943611198906;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.914123179965662;0.0;11.849404844423074;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c4;Patrimônio intermediário - societário concentrado
10001606506;0;0;0;0;0;0;0;0;0;0;70000;70000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;11.156264806643742;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.156264806643742;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001606511;0;0;0;0;0;800000;0;50000;0;0;0;850000;0.0;0.0;0.0;0.0;0.0;0.9411764705882352;0.0;0.0588235294117647;0.0;0.0;0.0;2;2;0.8892733564013842;13.652992804936396;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;13.592368256649284;0.0;10.819798284210286;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
10001606585;0;0;700000;0;0;920000;240000;0;100000;0;290000;2250000;0.0;0.0;0.3111111111111111;0.0;0.0;0.4088888888888889;0.1066666666666666;0.0;0.0444444444444444;0.0;0.1288888888888889;7;5;0.2939456790123456;14.626441218624947;2.079441541679836;AC;0.0;0.0;13.45883704259595;0.0;0.0;13.732130035981154;12.388398368982115;0.0;11.51293546492023;0.0;12.577639650232573;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
10001612476;5445300;0;38526988;0;0;588117;6344506;0;16605588;0;80173128;147683627;0.0368713858849092;0.0;0.2608751476560093;0.0;0.0;0.0039822762478605;0.0429601177116268;0.0;0.1124402774858718;0.0;0.5428707950137222;29;6;0.3786282880794602;18.810582895047613;3.4011973816621555;AC;15.510263592894773;0.0;17.466869566650193;0.0;0.0;13.284682887019281;15.663099957136332;0.0;16.625249883407495;0.0;18.199698966819682;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c6;Ultra alto patrimônio - imobiliário misto
10001612477;824881;0;0;0;0;0;0;0;0;0;318861;1143742;0.721212476240271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.278787523759729;2;2;0.5978699192887049;13.94981677533456;1.0986122886681096;AC;13.622995624783979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.672513686286916;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c8;Patrimônio intermediário - financeiro concentrado
10001612484;0;0;0;0;0;74135008;0;0;0;19525000;0;93660008;0.0;0.0;0.0;0.0;0.0;0.7915332230165942;0.0;0.0;0.0;0.2084667769834057;0.0;8;2;0.6699832402448866;18.355181857811917;2.19722457733622;AC;0.0;0.0;0.0;0.0;0.0;18.121398434834404;0.0;0.0;0.0;16.787206304906412;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
10001612485;0;0;0;0;0;20000000;0;0;0;1600000;1910000;23510000;0.0;0.0;0.0;0.0;0.0;0.8507018290089323;0.0;0.0;0.0;0.0680561463207145;0.081242024670353;8;3;0.7349255075037073;16.972936463051344;2.19722457733622;AC;0.0;0.0;0.0;0.0;0.0;16.811242881518265;0.0;0.0;0.0;14.285514812209815;14.462614323582885;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
10001612486;0;0;0;0;0;0;0;0;760000;0;0;760000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2;1;1.0;13.541075028051122;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.541075028051122;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c2;Baixo patrimônio - societário concentrado
10001612487;3590098;0;0;0;0;0;0;0;5489381;0;4599900;13679379;0.2624459779935916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4012887573332093;0.0;0.336265264673199;7;3;0.3429848863527807;16.431400147494195;2.079441541679836;AC;15.093690336685906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.518326238843414;0.0;15.341545339488597;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
10001612488;50119640;0;0;1231434;0;110317536;0;0;97000;0;0;161765610;0.3098287701570191;0.0;0.0;0.0076124585441862;0.0;0.6819591382865616;0.0;0.0;0.0005996330122329;0.0;0.0;16;4;0.5611204421943969;18.90165899982575;2.833213344056216;AC;17.72992352515723;0.0;0.0;14.02369071398857;0.0;18.518873465239253;0.0;0.0;11.48247656671073;0.0;0.0;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c0;Ultra alto patrimônio - imobiliário financeiro com rural agropecuário
10001612489;0;0;0;0;0;1200000;0;0;0;0;0;1200000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;13.997832948091215;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;13.997832948091215;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
10001612491;0;0;0;0;0;20000000;0;0;0;0;2405800;22405800;0.0;0.0;0.0;0.0;0.0;0.8926260164778763;0.0;0.0;0.0;0.0;0.1073739835221237;2;2;0.8083103776305712;16.924830456511778;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;16.811242881518265;0.0;0.0;0.0;0.0;14.693393462204172;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
10001613550;1564946;0;0;0;0;1527550;0;0;0;0;321920;3414416;0.458334895337885;0.0;0.0;0.0;0.0;0.4473825099226339;0.0;0.0;0.0;0.0;0.094282594739481;5;3;0.4191111941398748;15.043517318990016;1.791759469228055;AC;14.263362515568234;0.0;0.0;0.0;0.0;14.23917635735923;0.0;0.0;0.0;0.0;12.68206145281046;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
10001614193;0;0;0;0;0;0;0;0;0;1000000;350000;1350000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7407407407407407;0.2592592592592592;2;2;0.615912208504801;14.11561589115508;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.815511557963774;12.765691290604371;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c9;Patrimônio intermediário - rural agropecuário concentrado
10001614194;0;0;0;0;0;2000000;0;0;0;0;0;2000000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;14.508658238524095;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
10001614195;330312;0;0;0;0;3600000;0;0;0;0;0;3930312;0.0840421829106696;0.0;0.0;0.0;0.0;0.9159578170893304;0.0;0.0;0.0;0.0;0.0;3;2;0.8460418111954415;15.18422962443995;1.3862943611198906;AC;12.707795968763618;0.0;0.0;0.0;0.0;15.096444681204078;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
10001614197;0;0;0;0;0;9600000;0;0;0;0;0;9600000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;16.077273760604726;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;16.077273760604726;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
10001614198;0;0;0;0;0;2500000;0;0;0;0;756320;3256320;0.0;0.0;0.0;0.0;0.0;0.7677378144654088;0.0;0.0;0.0;0.0;0.2322621855345912;4;2;0.6433670745894273;14.996108588468754;1.6094379124341005;AC;0.0;0.0;0.0;0.0;0.0;14.731801689838349;0.0;0.0;0.0;0.0;13.536221168217853;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
10001614244;0;0;0;0;0;3700000;0;0;0;0;0;3700000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;15.123843647884687;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;15.123843647884687;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
10001616168;0;0;0;0;0;16321658;0;0;0;0;9626905;25948563;0.0;0.0;0.0;0.0;0.0;0.6290004575590563;0.0;0.0;0.0;0.0;0.3709995424409436;7;2;0.5332822361008918;17.071626828858115;2.079441541679836;AC;0.0;0.0;0.0;0.0;0.0;16.60800355674554;0.0;0.0;0.0;0.0;16.080072444507593;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c0;Alto patrimônio - veicular imobiliário
10001616169;4209596;0;0;0;0;165142793;0;0;915077;0;783500;171050966;0.0246101854812091;0.0;0.0;0.0;0.0;0.965459575364222;0.0;0.0;0.0053497330146618;0.0;0.0045805061399068;19;4;0.9327674535717094;18.95747212268965;2.995732273553991;AC;15.252877476611127;0.0;0.0;0.0;0.0;18.92232107578827;0.0;0.0;13.726764586526071;0.0;13.571527617101584;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c2;Ultra alto patrimônio - imobiliário financeiro com societário
10001619990;0;0;0;0;0;0;0;0;30950000;0;1950000;32900000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9407294832826748;0.0;0.0592705167173252;4;2;0.8884849548692271;17.308983246130737;1.6094379124341005;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.247883589405056;0.0;14.48334044336031;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
10001619991;0;0;0;0;0;0;0;0;0;0;110000;110000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;11.60824473564232;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.608244735642321;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001619992;435737;0;0;0;0;5670000;0;0;0;0;2580000;8685737;0.0501669576225943;0.0;0.0;0.0;0.0;0.6527943454884715;0.0;0.0;0.0;0.0;0.2970386968889341;6;3;0.5168891685883051;15.977192928140513;1.9459101490553128;AC;12.984796424276736;0.0;0.0;0.0;0.0;15.550699852070762;0.0;0.0;0.0;0.0;14.763300344494624;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c6;Patrimônio intermediário - imobiliário financeiro
10001619993;7799072;0;5036141;0;0;4000000;0;0;490000;0;2890000;20215213;0.3858021184342702;0.0;0.2491262891961613;0.0;0.0;0.1978707817721238;0.0;0.0;0.0242391707670851;0.0;0.1429616398303594;13;5;0.2710855966985929;16.821946047199344;2.639057329615259;AC;15.86951543844321;0.0;15.43215087073058;0.0;0.0;15.201805169084134;0.0;0.0;13.102162710901053;0.0;14.876767406109316;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c2;Alto patrimônio - imobiliário financeiro créditos direitos misto
10001619994;2023667;0;0;0;0;14963899;0;0;980390;2000000;3450000;23417956;0.0864151849973584;0.0;0.0;0.0;0.0;0.6389925320553169;0.0;0.0;0.0418648835107555;0.0854045502519519;0.1473228491846171;12;5;0.4465296677875736;16.96901367919474;2.5649493574615367;AC;14.520422264314282;0.0;0.0;0.0;0.0;16.521151191722684;0.0;0.0;13.795706750667398;14.508658238524095;15.053885078862573;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c3;Alto patrimônio - imobiliário rural agropecuário
10001619996;0;0;0;0;0;9000000;0;0;0;0;380000;9380000;0.0;0.0;0.0;0.0;0.0;0.9594882729211088;0.0;0.0;0.0;0.0;0.0405117270788912;2;2;0.9222589459040468;16.05409042759221;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;16.012735246411598;0.0;0.0;0.0;0.0;12.847929163278053;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
10001621643;0;0;0;0;0;3600000;0;0;0;0;400000;4000000;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.1;2;2;0.8200000000000001;15.201805169084134;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;15.096444681204078;0.0;0.0;0.0;0.0;12.899222326086994;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
10001621644;0;0;0;0;0;0;0;0;0;250000;0;250000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1.0;12.429220196836384;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.429220196836383;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c4;Baixo patrimônio - rural agropecuário veicular
10001621645;9810228;0;0;0;0;6659928;0;0;1665000;0;1194700;19329856;0.5075168692410331;0.0;0.0;0.0;0.0;0.3445410043406428;0.0;0.0;0.0861361822871313;0.0;0.0618059441311927;9;4;0.3875212928652287;16.77716145332994;2.302585092994046;AC;16.098936174796105;0.0;0.0;0.0;0.0;15.711619381799085;0.0;0.0;14.325336281997101;0.0;13.993406502835182;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c7;Alto patrimônio - imobiliário societário
10001621646;4481;0;0;0;0;10800000;0;0;0;0;2795540;13600021;0.0003294847853543;0.0;0.0;0.0;0.0;0.7941164208496443;0.0;0.0;0.0;0.0;0.2055540943650013;7;3;0.672873484133489;16.42558196835203;2.079441541679836;AC;8.407824654360873;0.0;0.0;0.0;0.0;16.195056784687036;0.0;0.0;0.0;0.0;14.843536205769475;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
10001621647;541257;0;2925752;0;0;0;0;0;1000000;0;1400000;5867009;0.0922543326591113;0.0;0.4986786282414088;0.0;0.0;0.0;0.0;0.0;0.1704445996247832;0.0;0.2386224394746965;5;4;0.3431832663212191;15.584855692355156;1.791759469228055;AC;13.201651338790066;0.0;14.889062441414595;0.0;0.0;0.0;0.0;0.0;13.815511557963774;0.0;14.151983508870947;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c3;Patrimônio intermediário - créditos direitos misto
10001621648;0;0;0;0;0;1000000;0;0;0;0;300000;1300000;0.0;0.0;0.0;0.0;0.0;0.7692307692307693;0.0;0.0;0.0;0.0;0.2307692307692307;2;2;0.6449704142011835;14.077875591662238;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;13.815511557963774;0.0;0.0;0.0;0.0;12.611541086966115;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
10001621649;5055000;0;0;0;0;0;0;0;39600000;0;0;44655000;0.1132012092710782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8867987907289218;0.0;0.0;2;2;0.7992266090187123;17.614476863494033;1.0986122886681096;AC;15.435888608260626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.494339701477234;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
10001621650;5735974;0;2420114;0;0;55384722;0;0;0;5500000;150000;69190810;0.082900807202575;0.0;0.0349773907835448;0.0;0.0;0.8004635586720259;0.0;0.0;0.0;0.0794903253770262;0.0021679179648279;15;5;0.6551612821595949;18.05237862275332;2.772588722239781;AC;15.562268302814159;0.0;14.699325617664956;0.0;0.0;17.829814355566505;0.0;0.0;0.0;15.520258832020865;11.918397239722838;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c8;Alto patrimônio - imobiliário rural agropecuário financeiro misto mais diversificado
10001621651;0;0;0;0;0;0;0;0;0;34700000;0;34700000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8;1;1.0;17.36225027373553;2.19722457733622;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.36225027373553;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
10001622405;0;0;0;0;0;0;0;0;0;0;4000000;4000000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;15.201805169084134;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.201805169084134;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
10001622406;0;0;0;0;0;0;0;0;0;0;100000;100000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;11.51293546492023;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.51293546492023;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001622407;0;0;0;0;0;0;0;0;0;1000000;530000;1530000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6535947712418301;0.3464052287581699;4;2;0.5471827075056602;14.240778946963175;1.6094379124341005;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.815511557963774;13.180634172318978;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c9;Patrimônio intermediário - rural agropecuário concentrado
10001622408;0;0;0;0;0;12500000;0;0;0;0;0;12500000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;16.341239282272525;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;16.341239282272525;0.0;0.0;0.0;0.0;0.0;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
10001622411;0;0;0;0;0;1000000;0;0;0;0;150000;1150000;0.0;0.0;0.0;0.0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.1304347826086956;2;2;0.7731568998109641;13.955273369904273;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;13.815511557963774;0.0;0.0;0.0;0.0;11.918397239722838;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c0;Patrimônio intermediário - imobiliário concentrado com veicular
10001622412;0;0;2500000;0;0;0;0;0;97358297;0;1800000;101658297;0.0;0.0;0.0245921884762637;0.0;0.0;0.0;0.0;0.0;0.9577014358208265;0.0;0.0177063757029099;9;3;0.918110331647857;18.437127727761432;2.302585092994046;AC;0.0;0.0;14.731801689838349;0.0;0.0;0.0;0.0;0.0;18.393908524978826;0.0;14.403297778421795;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c5;Ultra alto patrimônio - societário concentrado
10001622413;0;0;0;0;0;0;0;0;0;0;50000;50000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;10.819798284210286;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.819798284210286;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001622762;3980000;0;0;0;0;0;33333333;0;0;0;105000;37418333;0.1063649735545407;0.0;0.0;0.0;0.0;0.0;0.8908289153340957;0.0;0.0;0.0;0.0028061111113635;3;3;0.8048975382541489;17.43767135617292;1.3862943611198906;AC;15.19679262851687;0.0;0.0;0.0;0.0;0.0;17.322068475284254;0.0;0.0;0.0;11.561725152903833;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
10001622763;0;250000;0;0;0;9080000;150000;0;0;0;700000;10180000;0.0;0.024557956777996;0.0;0.0;0.0;0.8919449901768173;0.0147347740667976;0.0;0.0;0.0;0.068762278978389;5;4;0.801114323319734;16.135935667318474;1.791759469228055;AC;0.0;12.429220196836383;0.0;0.0;0.0;16.021584860709627;11.918397239722838;0.0;0.0;0.0;13.45883704259595;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c1;Alto patrimônio - imobiliário concentrado
10001622764;0;0;0;0;0;0;0;0;0;0;762590;762590;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;1;1.0;13.54447712460504;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.54447712460504;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001622765;0;0;0;0;0;700000;0;0;0;0;0;700000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;13.45883704259595;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;13.45883704259595;0.0;0.0;0.0;0.0;0.0;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c1;Baixo patrimônio - imobiliário concentrado
10001622768;0;0;0;0;0;0;0;0;0;0;150000;150000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;11.918397239722838;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.918397239722838;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001622770;0;0;0;0;0;1700000;0;0;0;0;0;1700000;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;1;1.0;14.346139397261563;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;14.346139397261565;0.0;0.0;0.0;0.0;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c5;Patrimônio intermediário - imobiliário concentrado com outros ativos
10001622772;10211518;0;0;0;0;13960000;1141106;0;5994000;0;1410000;32716624;0.3121201625204361;0.0;0.0;0.0;0.0;0.4266943924287543;0.0348784764589402;0.0;0.1832096123365295;0.0;0.0430973562553397;15;5;0.3161267526707252;17.303393916456947;2.772588722239781;AC;16.139026954784928;0.0;0.0;0.0;0.0;16.451706726931736;13.947509401835644;0.0;15.606269693692232;0.0;14.159100971573958;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c7;Alto patrimônio - imobiliário societário
10001622776;0;0;0;0;0;2000000;0;0;0;7500000;0;9500000;0.0;0.0;0.0;0.0;0.0;0.2105263157894736;0.0;0.0;0.0;0.7894736842105263;0.0;3;2;0.6675900277008311;16.066802461833923;1.3862943611198906;AC;0.0;0.0;0.0;0.0;0.0;14.508658238524095;0.0;0.0;0.0;15.830413711839864;0.0;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c9;Patrimônio intermediário - rural agropecuário concentrado
10001622777;0;0;0;0;0;0;300000;0;0;300000;250000;850000;0.0;0.0;0.0;0.0;0.0;0.0;0.3529411764705882;0.0;0.0;0.3529411764705882;0.2941176470588235;3;3;0.3356401384083045;13.652992804936396;1.3862943611198906;AC;0.0;0.0;0.0;0.0;0.0;0.0;12.611541086966115;0.0;0.0;12.611541086966115;12.429220196836383;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c4;Baixo patrimônio - rural agropecuário veicular
10001622780;0;0;0;0;0;0;0;0;0;0;2580060;2580060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;13;1;1.0;14.763323600029151;2.639057329615259;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.763323600029151;Patrimônio intermediário;;Patrimônio intermediário;intermediario_k10_c1;Patrimônio intermediário - veicular concentrado
10001622781;0;0;0;0;0;0;0;0;0;0;380000;380000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;12.847929163278051;0.6931471805599453;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.847929163278053;Baixo patrimônio;;Baixo patrimônio;baixo_k8_c0;Baixo patrimônio - veicular concentrado
10001623439;0;0;0;0;0;0;0;0;0;35000000;1500000;36500000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.958904109589041;0.0410958904109589;2;2;0.9211859635954212;17.41282284594998;1.0986122886681096;AC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.370858648025116;14.220976332738882;Alto patrimônio;Alto patrimônio;Alto patrimônio;alto_k9_c5;Alto patrimônio - financeiro societário
10001623440;8045799;0;2000000;0;0;182280212;0;0;5247915;0;2500000;200073926;0.0402141306508875;0.0;0.0099963050657585;0.0;0.0;0.9110643033015706;0.0;0.0;0.0262298796495851;0.0;0.0124953813321981;7;5;0.8325994083104195;19.114197491214124;2.079441541679836;AC;15.900660774111092;0.0;14.508658238524095;0.0;0.0;19.021055692891203;0.0;0.0;15.473341603380401;0.0;14.731801689838349;Alto patrimônio;Ultra-alto patrimônio;Ultra-alto patrimônio;ultra_k7_c2;Ultra alto patrimônio - imobiliário financeiro com societário
